	gene	myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	human.homolog	ciona.name
1848	KY21:KY21.Chr6.454	0.72	0.314079485384601	0.44	0.951619191342922	0.873	0.435	16	LATS1	
1849	KY21:KY21.Chr6.458	0.762	0.453309048512115	0.524	1.82646346568269	0.667	0.134	13	GJB4	
1850	KY21:KY21.Chr6.46	0.764	0.795412347361077	0.528	2.46385739354346	0.701	0.293	11	KLHL12	
1851	KY21:KY21.Chr6.46	0.741	0.650447155080615	0.482	2.09215471745939	0.68	0.296	14	KLHL12	
1852	KY21:KY21.Chr6.46	0.704	0.740283864170292	0.408	2.25649128199442	0.596	0.305	17	KLHL12	
1853	KY21:KY21.Chr6.470	0.86	1.31571843073407	0.72	4.53276987123775	0.773	0.121	5	THBS3	
1854	KY21:KY21.Chr6.470	0.718	0.3262630934695	0.436	1.3255062295614	0.59	0.146	8	THBS3	
1855	KY21:KY21.Chr6.470	0.73	0.247269721555394	0.46	1.04705663904483	0.635	0.151	13	THBS3	
1856	KY21:KY21.Chr6.486	0.723	0.673034482965387	0.446	1.38729186506993	0.777	0.476	11	TP53I11	
1857	KY21:KY21.Chr6.486	0.758	0.895078555586997	0.516	1.78847339191737	0.812	0.476	14	TP53I11	
1858	KY21:KY21.Chr6.486	0.71	0.56012365842685	0.42	1.17198310383378	0.793	0.477	15	TP53I11	
1859	KY21:KY21.Chr6.492	0.707	0.373396440562274	0.414	0.779160352644781	0.93	0.636	16	ADK	
1860	KY21:KY21.Chr6.496	0.706	0.43393984342192	0.412	1.7726862746373	0.611	0.233	8	FZD4	Fzd4
1861	KY21:KY21.Chr6.496	0.743	0.384558862803069	0.486	1.59129173246309	0.704	0.235	13	FZD4	Fzd4
1862	KY21:KY21.Chr6.499	0.727	0.653647370876701	0.454	2.04817863065669	0.665	0.359	19	MCRS1	
1863	KY21:KY21.Chr6.520	0.706	0.247957113412004	0.412	0.991096694818447	0.714	0.258	16	FLRT2	
1864	KY21:KY21.Chr6.521	0.794	0.765238792000374	0.588	2.13095817906005	0.789	0.242	13	FLRT2	
1865	KY21:KY21.Chr6.58	0.89	1.42021447466916	0.78	2.68551392425269	0.926	0.405	4	CELF3	
1866	KY21:KY21.Chr6.58	0.725	0.431539720677215	0.45	0.862500760911602	0.816	0.432	9	CELF3	
1867	KY21:KY21.Chr6.58	0.913	1.58110306820428	0.826	2.88067446486071	0.953	0.425	10	CELF3	
1868	KY21:KY21.Chr6.58	0.748	0.448204576554701	0.496	0.887889971951202	0.858	0.444	18	CELF3	
1869	KY21:KY21.Chr6.582	0.842	0.87750464536678	0.684	1.41535389158409	0.979	0.863	19	ATP5PO	
1870	KY21:KY21.Chr6.59	0.72	0.343649842741857	0.44	1.47585022588112	0.672	0.252	13	TCF7L2	Tcf7
1871	KY21:KY21.Chr6.592	0.704	0.703127310910034	0.408	3.40247771653819	0.503	0.151	12	SLC22A3	
1872	KY21:KY21.Chr6.597	0.965	3.10276548601538	0.93	7.29660737644001	0.941	0.082	12	SMYD1	SET and MYND domain containing 1 // Ci-ZF438
1873	KY21:KY21.Chr6.597	0.716	0.765675881153736	0.432	1.66975140484246	0.529	0.113	20	SMYD1	SET and MYND domain containing 1 // Ci-ZF438
1874	KY21:KY21.Chr6.6	0.933	1.95641348261972	0.866	3.58378335681234	0.972	0.666	12	SLMAP	
1875	KY21:KY21.Chr6.610	0.879	1.76549151562405	0.758	6.81817522927828	0.773	0.036	5	RYR2	
1876	KY21:KY21.Chr6.615	0.704	0.284190791378877	0.408	0.911159900824602	0.789	0.375	16	DCBLD2	
1877	KY21:KY21.Chr6.630	0.745	0.466542688092625	0.49	3.3595976647435	0.54	0.051	13	GATA4	Gata.a
1878	KY21:KY21.Chr6.638	0.717	0.384353346026199	0.434	1.05375336594295	0.844	0.501	13	AEN	
1879	KY21:KY21.Chr6.639	0.757	0.635241569815736	0.514	1.14832505880169	0.915	0.791	19	CKS2	
1880	KY21:KY21.Chr6.649	0.761	1.04674480801852	0.522	4.16730975574911	0.596	0.128	5	PDLIM7	
1881	KY21:KY21.Chr6.684	0.702	0.392822987769183	0.404	0.582654193480527	1	0.995	2	VDAC2	
1882	KY21:KY21.Chr6.698	0.706	0.435621858588545	0.412	0.924923235764292	0.852	0.455	1	COL6A5	
1883	KY21:KY21.Chr6.698	0.735	0.517158914819798	0.47	1.08215732521645	0.889	0.459	2	COL6A5	
1884	KY21:KY21.Chr6.698	0.707	0.491944436279849	0.414	1.03143245063393	0.823	0.467	3	COL6A5	
1885	KY21:KY21.Chr6.698	0.705	0.451053767867884	0.41	0.940725947376675	0.864	0.481	9	COL6A5	
1886	KY21:KY21.Chr6.698	0.803	0.612265842250598	0.606	1.24039859842288	0.992	0.483	16	COL6A5	
1887	KY21:KY21.Chr6.93	0.725	1.09843056949923	0.45	2.26283281997833	0.613	0.197	3	ZMYND10	
1888	KY21:KY21.Chr6.96	0.706	0.572018504311204	0.412	1.25557522061141	0.769	0.579	19	MRPL19	
1889	KY21:KY21.Chr7.1000	0.831	0.946979787237824	0.662	1.57015621043242	0.986	0.852	12	DNAJC30	
1890	KY21:KY21.Chr7.1003	0.885	1.80298920627365	0.77	2.76824532399667	0.903	0.314	4	OSBP2	
1891	KY21:KY21.Chr7.1003	0.88	2.2689405096625	0.76	3.44892555150062	0.908	0.338	10	OSBP2	
1892	KY21:KY21.Chr7.1013	0.729	0.698099117367802	0.458	1.55133732986803	0.794	0.556	19	GGNBP2	
1893	KY21:KY21.Chr7.1015	0.767	0.626702288709252	0.534	1.19460221370514	0.879	0.721	19	NDUFB5	
1894	KY21:KY21.Chr7.1018	0.841	1.16288053892966	0.682	3.29299890499107	0.801	0.308	19	ABHD14B	
1895	KY21:KY21.Chr7.1068	0.707	0.333549918837466	0.414	0.799977948318115	0.946	0.608	16	SORCS2	
1896	KY21:KY21.Chr7.1083	0.741	0.666457540912161	0.482	2.14719034464439	0.663	0.253	11	ABCG2	
1897	KY21:KY21.Chr7.1089	0.746	0.489020491055538	0.492	0.733485070352301	0.999	0.989	1	TPT1	
1898	KY21:KY21.Chr7.1089	0.763	0.56214307920829	0.526	0.842021317175279	0.998	0.99	3	TPT1	
1899	KY21:KY21.Chr7.1120	0.75	0.556011449847875	0.5	1.14955888864705	0.955	0.676	13	SH3RF3	
1900	KY21:KY21.Chr7.1126	0.714	0.820182090167377	0.428	1.405933006218	0.768	0.446	6	ID2	Id.a
1901	KY21:KY21.Chr7.1126	0.735	1.28158668224902	0.47	2.14220554307826	0.768	0.453	10	ID2	Id.a
1902	KY21:KY21.Chr7.1129	0.774	1.0108666723298	0.548	1.56191634469506	0.933	0.626	6	ID2	Id.b
1903	KY21:KY21.Chr7.1129	0.704	0.670949711653547	0.408	1.04251372061373	0.917	0.634	9	ID2	Id.b
1904	KY21:KY21.Chr7.1129	0.732	1.0625175613915	0.464	1.63640210176181	0.879	0.636	10	ID2	Id.b
1905	KY21:KY21.Chr7.1130	0.826	1.07609363210322	0.652	1.62289297570753	0.96	0.633	5	MLX / COL24A1	Bhlhtun1
1906	KY21:KY21.Chr7.1151	0.841	2.13327958412225	0.682	5.29319074354808	0.705	0.033	18	KDM8	
1907	KY21:KY21.Chr7.1155	0.763	0.482921322889824	0.526	1.44710048278343	0.825	0.299	16	SRC	
1908	KY21:KY21.Chr7.1164	0.743	0.621161650990271	0.486	1.57910160792312	0.758	0.526	19	MAPRE1 / MAPRE3	
1909	KY21:KY21.Chr7.1172	0.713	0.542256790916295	0.426	0.980112250604749	0.907	0.58	2	EYA1	
1910	KY21:KY21.Chr7.1172	0.754	0.533797558596204	0.508	0.955367363438792	0.978	0.599	16	EYA1	
1911	KY21:KY21.Chr7.1203	0.849	1.24292850746257	0.698	2.44622387564082	0.913	0.614	12	TMEM161B	
1912	KY21:KY21.Chr7.136	0.763	0.844931439892692	0.526	1.46789159973765	0.703	0.212	4	EGFLAM	
1913	KY21:KY21.Chr7.136	0.853	1.8124482555421	0.706	3.02780737334424	0.842	0.221	8	EGFLAM	
1914	KY21:KY21.Chr7.136	0.942	2.32164783693449	0.884	3.82509158105586	0.975	0.225	13	EGFLAM	
1915	KY21:KY21.Chr7.158	0.718	0.634727364941619	0.436	1.97241917747634	0.648	0.342	19	NUP35	
1916	KY21:KY21.Chr7.170	0.785	1.02877522801211	0.57	4.68419338457089	0.604	0.058	20	CLBA1	
1917	KY21:KY21.Chr7.177	0.747	0.83155724303822	0.494	2.8076654090694	0.626	0.207	18	ZSCAN20	
1918	KY21:KY21.Chr7.178	0.76	0.628549421665114	0.52	0.961612879089361	0.998	0.984	11	HSPA8	
1919	KY21:KY21.Chr7.178	0.702	0.404956827306437	0.404	0.622849954298875	0.991	0.985	15	HSPA8	
1920	KY21:KY21.Chr7.178	0.801	0.654939738994297	0.602	1.00018747233168	0.994	0.985	17	HSPA8	
1921	KY21:KY21.Chr7.213	0.782	0.929763091605008	0.564	5.6001660584049	0.582	0.023	11	P4HA2	
1922	KY21:KY21.Chr7.214	0.793	0.990104818217956	0.586	5.15002392456444	0.608	0.032	11	P4HA1	
1923	KY21:KY21.Chr7.215	0.786	1.15605478239951	0.572	5.98120914086899	0.591	0.034	5	OLFML2A	
1924	KY21:KY21.Chr7.221	0.73	0.49643294760588	0.46	0.973555676392498	0.943	0.74	13	HADH	
1925	KY21:KY21.Chr7.224	0.721	0.494377373945387	0.442	1.07644889956258	0.873	0.496	2	B4GALT1	
1926	KY21:KY21.Chr7.224	0.708	0.55203814769567	0.416	1.19096380564014	0.8	0.505	3	B4GALT1	
1927	KY21:KY21.Chr7.224	0.721	0.343011346292782	0.442	0.754598650496435	0.923	0.519	16	B4GALT1	
1928	KY21:KY21.Chr7.232	0.736	0.557144869847148	0.472	1.16511181711398	0.879	0.693	12	BIN1	
1929	KY21:KY21.Chr7.240	0.703	0.276873950371101	0.406	0.832291907920629	0.877	0.481	16	FMNL3	
1930	KY21:KY21.Chr7.246	0.704	0.548264233887389	0.408	1.36219817997938	0.733	0.499	19	MRPL4	
1931	KY21:KY21.Chr7.266	0.751	0.498781362890857	0.502	1.18836199854443	0.903	0.56	13	BCCIP	
1932	KY21:KY21.Chr7.290	0.701	0.619148220649009	0.402	2.90502807385624	0.512	0.167	19	RAB43	
1933	KY21:KY21.Chr7.302	0.863	1.17346965477851	0.726	2.14688130056246	0.964	0.774	5	CAMLG	
1934	KY21:KY21.Chr7.303	0.728	0.674172899565712	0.456	1.42864721531714	0.831	0.622	5	ZNF622	Ci-ZF020
1935	KY21:KY21.Chr7.315	0.955	3.30953809169706	0.91	7.82749950290041	0.923	0.093	12	CKM	Ckm
1936	KY21:KY21.Chr7.317	0.76	1.46988988435232	0.52	7.03910615039332	0.533	0.024	11	NHLRC2	
1937	KY21:KY21.Chr7.331	0.704	0.585425489837688	0.408	1.17338281246922	0.843	0.71	19	SMC1A	
1938	KY21:KY21.Chr7.355	0.94	1.76909269059812	0.88	4.0487571045973	0.938	0.151	11	GYPC	
1939	KY21:KY21.Chr7.355	0.829	0.898587151605868	0.658	2.22729277219738	0.803	0.16	14	GYPC	
1940	KY21:KY21.Chr7.355	0.79	1.10743304319894	0.58	2.64738453949724	0.708	0.164	15	GYPC	
1941	KY21:KY21.Chr7.355	0.845	1.17125888247797	0.69	2.70442285723822	0.817	0.172	17	GYPC	
1942	KY21:KY21.Chr7.357	0.963	2.14044342057764	0.926	3.82506693283996	0.989	0.14	11	MS4A8	
1943	KY21:KY21.Chr7.357	0.906	1.38245996980691	0.812	2.51198940734057	0.944	0.146	14	MS4A8	
1944	KY21:KY21.Chr7.357	0.872	1.58544105085263	0.744	2.84986937188487	0.87	0.149	15	MS4A8	
1945	KY21:KY21.Chr7.357	0.82	1.10445840828178	0.64	2.02446509574204	0.802	0.163	17	MS4A8	
1946	KY21:KY21.Chr7.382	0.775	0.899469906297311	0.55	6.63558883622946	0.558	0.01	13	HMCN1	
1947	KY21:KY21.Chr7.397	0.839	1.30698674060348	0.678	4.2202566387273	0.733	0.1	5	SLC6A15	
1948	KY21:KY21.Chr7.404	0.704	0.401934059439994	0.408	0.627327759309191	0.991	0.989	10	RNASEK	
1949	KY21:KY21.Chr7.409	0.755	0.657978835731745	0.51	1.4909478366736	0.826	0.573	19	SCO2	
1950	KY21:KY21.Chr7.417	0.824	1.43646971875448	0.648	5.27061345861209	0.686	0.089	12	PALLD	
1951	KY21:KY21.Chr7.419	0.747	0.490660895315027	0.494	0.85767440364512	0.986	0.792	2	FTH1P19	
1952	KY21:KY21.Chr7.419	0.715	0.349861849483106	0.43	0.614078609215558	0.992	0.804	16	FTH1P19	
1953	KY21:KY21.Chr7.420	0.75	0.636495228723647	0.5	1.11302207906235	0.948	0.692	2	FTH1	
1954	KY21:KY21.Chr7.428	0.92	1.67311239456848	0.84	3.28891288764934	0.947	0.305	5	COL2A1 / COL1A2	
1955	KY21:KY21.Chr7.428	0.756	0.488613679946901	0.512	1.03084662174578	0.814	0.327	8	COL2A1 / COL1A2	
1956	KY21:KY21.Chr7.428	0.792	0.770424754173015	0.584	1.55415422954105	0.839	0.333	12	COL2A1 / COL1A2	
1957	KY21:KY21.Chr7.428	0.746	0.827445785201465	0.492	1.63164199529726	0.749	0.351	20	COL2A1 / COL1A2	
1958	KY21:KY21.Chr7.448	0.777	0.880592002275008	0.554	2.25526008418353	0.744	0.317	11	CYHR1	
1959	KY21:KY21.Chr7.453	0.739	0.546646001132589	0.478	1.67207971347588	0.711	0.253	16	MUC19	
1960	KY21:KY21.Chr7.465	0.896	2.08482091791675	0.792	3.05199899480876	0.984	0.954	5	COQ3	
1961	KY21:KY21.Chr7.465	0.776	0.712262058520958	0.552	1.04470207378565	0.99	0.956	18	COQ3	
1962	KY21:KY21.Chr7.465	0.784	0.881211493646383	0.568	1.29086278993625	0.988	0.956	20	COQ3	
1963	KY21:KY21.Chr7.491	0.758	0.727176679058995	0.516	1.7105354839811	0.797	0.485	18	LPP	
1964	KY21:KY21.Chr7.494	0.731	0.48191081207511	0.462	0.959203570312782	0.919	0.743	11	POU6F1	Pou-r
1965	KY21:KY21.Chr7.494	0.756	0.508730698138219	0.512	1.00750165079311	0.952	0.743	14	POU6F1	Pou-r
1966	KY21:KY21.Chr7.497	0.867	1.59544748258246	0.734	6.15972228271371	0.748	0.027	5	SLC26A5	
1967	KY21:KY21.Chr7.500	0.718	0.499633103907975	0.436	1.22485841505076	0.803	0.493	1	FER1L4	
1968	KY21:KY21.Chr7.506	0.703	0.463379638546077	0.406	1.07019041933642	0.686	0.262	16	SLC6A5	
1969	KY21:KY21.Chr7.509	0.833	0.896612707997599	0.666	2.23790322898544	0.858	0.32	8	SLC6A7	
1970	KY21:KY21.Chr7.509	0.942	1.39457348311359	0.884	3.20943320585429	0.97	0.324	13	SLC6A7	
1971	KY21:KY21.Chr7.530	0.762	0.598129854049631	0.524	1.00479899830938	0.974	0.917	5	CDK5RAP2	
1972	KY21:KY21.Chr7.535	0.721	0.555945672238179	0.442	0.998832587194857	0.861	0.441	1	PLG	
1973	KY21:KY21.Chr7.535	0.797	0.978054745736574	0.594	1.71469696811036	0.918	0.443	2	PLG	
1974	KY21:KY21.Chr7.535	0.738	0.60997316153347	0.476	1.08815713746968	0.869	0.45	3	PLG	
1975	KY21:KY21.Chr7.535	0.799	0.698702850963066	0.598	1.22435370553595	0.983	0.472	16	PLG	
1976	KY21:KY21.Chr7.536	0.712	0.66277715018247	0.424	1.40989428758329	0.858	0.584	9	FECH	
1977	KY21:KY21.Chr7.536	0.781	1.18900988556793	0.562	2.38532261391638	0.826	0.586	10	FECH	
1978	KY21:KY21.Chr7.540	0.71	1.2628048889848	0.42	3.9856061203389	0.519	0.162	5	CECR2	
1979	KY21:KY21.Chr7.575	0.738	1.23678193412258	0.476	3.7007185043539	0.629	0.251	5	PLIN2	
1980	KY21:KY21.Chr7.580	0.819	0.99120161192358	0.638	4.44164455147751	0.68	0.056	13	MUC5B	
1981	KY21:KY21.Chr7.605	0.708	0.4931555137633	0.416	0.717597542844362	1	1	1	PHF3	
1982	KY21:KY21.Chr7.605	0.755	0.54468931902675	0.51	0.792394008738934	1	1	3	PHF3	
1983	KY21:KY21.Chr7.62	0.731	0.921406035449777	0.462	2.46807121379149	0.623	0.213	6	TDRKH	
1984	KY21:KY21.Chr7.637	0.707	0.423916386905601	0.414	0.839877849006448	0.912	0.769	14	PTPN2	
1985	KY21:KY21.Chr7.644	0.862	2.15397277137411	0.724	6.33492057757787	0.758	0.093	12	CSMD3	
1986	KY21:KY21.Chr7.652	0.703	0.444887129471678	0.406	0.887573525762607	0.891	0.778	5	LMBR1	
1987	KY21:KY21.Chr7.674	0.738	0.663645012609774	0.476	3.64800766820189	0.548	0.117	19	CCNO	
1988	KY21:KY21.Chr7.679	0.756	0.80993872996037	0.512	1.4959158810823	0.917	0.754	12	CCDC43	
1989	KY21:KY21.Chr7.691	0.855	2.60740623804706	0.71	5.68956256610272	0.754	0.114	18	LYPD6 / LYPD6B	
1990	KY21:KY21.Chr7.704	0.704	0.595855137974263	0.408	1.64546885068753	0.665	0.409	19	ZNRD2	
1991	KY21:KY21.Chr7.709	0.841	1.15433492415647	0.682	4.18091987993456	0.729	0.087	20	HOXD12	Hox12
1992	KY21:KY21.Chr7.71	0.86	1.40175145867508	0.72	4.29798621195335	0.794	0.216	12	PRRC1	
1993	KY21:KY21.Chr7.717	0.886	1.88216349397695	0.772	6.04907469545738	0.793	0.065	12	CHRNA1	
1994	KY21:KY21.Chr7.718	0.775	1.07199662641366	0.55	1.87377517232266	0.815	0.32	1	TMPRSS9	
1995	KY21:KY21.Chr7.718	0.762	1.10831303285181	0.524	1.92152697849586	0.78	0.335	3	TMPRSS9	
1996	KY21:KY21.Chr7.718	0.795	0.980632331970802	0.59	1.6774322602356	0.896	0.358	16	TMPRSS9	
1997	KY21:KY21.Chr7.72	0.961	2.33334982206175	0.922	4.55102505868447	0.974	0.478	12	FXR1	
1998	KY21:KY21.Chr7.72	0.939	1.52126381987955	0.878	2.87951091021572	0.961	0.494	19	FXR1	
1999	KY21:KY21.Chr7.732	0.709	0.330032109455238	0.418	1.16915191876361	0.767	0.385	13	QRSL1	
2000	KY21:KY21.Chr7.745	0.732	0.620715419838189	0.464	2.98791459470153	0.545	0.099	6	DLX6	Dlx.c
2001	KY21:KY21.Chr7.773	0.719	0.319662701695679	0.438	0.789057047711104	0.947	0.584	16	PTK2	
2002	KY21:KY21.Chr7.788	0.717	0.400203118131568	0.434	0.873800841454578	0.948	0.626	16	MACF1 / DST	
2003	KY21:KY21.Chr7.806	0.749	0.966141867062223	0.498	2.05988839246578	0.78	0.509	20	SLC30A3	
2004	KY21:KY21.Chr7.807	0.713	0.301297112840358	0.426	1.26918685786073	0.679	0.242	16	PDZK1	
2005	KY21:KY21.Chr7.813	0.718	0.511174670113675	0.436	0.841698087649551	0.979	0.954	12	MKRN1	
2006	KY21:KY21.Chr7.813	0.757	0.428479314233996	0.514	0.708548889533982	0.983	0.954	14	MKRN1	
2007	KY21:KY21.Chr7.814	0.701	0.509775654187805	0.402	1.02734971555578	0.886	0.721	19	HAUS7	
2008	KY21:KY21.Chr7.826	0.828	1.0269020288789	0.656	1.73864727362621	0.968	0.855	5	LAMC1	
2009	KY21:KY21.Chr7.826	0.745	0.723901587637542	0.49	1.22687000857225	0.949	0.863	20	LAMC1	
2010	KY21:KY21.Chr7.831	0.743	0.452441385933458	0.486	0.9054504771346	0.962	0.701	13	PINX1	
2011	KY21:KY21.Chr7.831	0.714	0.546926889958221	0.428	1.07199265751754	0.843	0.71	19	PINX1	
2012	KY21:KY21.Chr7.868	0.882	2.00213578559066	0.764	5.78601504896665	0.795	0.086	12	ACTA1	Acta.c
2013	KY21:KY21.Chr7.868	0.758	1.15960914574439	0.516	3.10654105570386	0.6	0.111	20	ACTA1	Acta.c
2014	KY21:KY21.Chr7.872	0.83	1.07419578303164	0.66	1.60263861555977	0.996	0.576	1	UXS1	
2015	KY21:KY21.Chr7.872	0.752	0.61060270155331	0.504	0.913559951910088	0.997	0.584	2	UXS1	
2016	KY21:KY21.Chr7.872	0.853	1.16307765046689	0.706	1.73245330793362	0.996	0.586	3	UXS1	
2017	KY21:KY21.Chr7.872	0.8	0.799390299074341	0.6	1.1909996846455	1	0.61	16	UXS1	
2018	KY21:KY21.Chr7.887	0.868	1.17143839701146	0.736	2.29183665267964	0.914	0.46	11	TMEM252	
2019	KY21:KY21.Chr7.887	0.804	0.731789392391344	0.608	1.49750966707404	0.898	0.464	14	TMEM252	
2020	KY21:KY21.Chr7.887	0.828	0.991044290272347	0.656	1.96423313031572	0.91	0.463	15	TMEM252	
2021	KY21:KY21.Chr7.887	0.862	1.24554703058077	0.724	2.37619361732838	0.902	0.471	17	TMEM252	
2022	KY21:KY21.Chr7.889	0.844	0.887996382300148	0.688	3.40194445611588	0.767	0.094	13	SDR42E2	
2023	KY21:KY21.Chr7.889	0.743	0.586417355924667	0.486	2.49289510018751	0.586	0.104	14	SDR42E2	
2024	KY21:KY21.Chr7.890	0.777	1.07638582826447	0.554	2.41006702479171	0.789	0.445	11	PIGW	
2025	KY21:KY21.Chr7.890	0.841	1.06116903339025	0.682	2.36711979478059	0.89	0.443	14	PIGW	
2026	KY21:KY21.Chr7.890	0.785	1.42950740269209	0.57	2.9794773035769	0.765	0.453	17	PIGW	
2027	KY21:KY21.Chr7.912	0.764	0.954137224272952	0.528	3.97389637664808	0.571	0.048	4	CFAP52	
2028	KY21:KY21.Chr7.912	0.831	1.10893086233372	0.662	3.52804261219254	0.733	0.083	18	CFAP52	
2029	KY21:KY21.Chr7.912	0.725	0.721360748418685	0.45	2.5814016669596	0.537	0.091	20	CFAP52	
2030	KY21:KY21.Chr7.913	0.736	0.603615427839253	0.472	2.82414728135574	0.586	0.16	5	HMCN1	
2031	KY21:KY21.Chr7.933	0.713	0.529526964290764	0.426	0.851189188663306	0.972	0.786	1	BTNL9	
2032	KY21:KY21.Chr7.933	0.751	0.665893961460004	0.502	1.06460035775706	0.985	0.788	2	BTNL9	
2033	KY21:KY21.Chr7.933	0.753	0.750652285071451	0.506	1.19222766944403	0.953	0.798	7	BTNL9	
2034	KY21:KY21.Chr7.935	0.811	1.58370116045449	0.622	2.62600323724576	0.932	0.78	5	TPM4 / TPM3	
2035	KY21:KY21.Chr7.957	0.907	1.27985024052548	0.814	2.15223095162736	0.975	0.728	19	COX6C	
2036	KY21:KY21.Chr7.961	0.836	1.60754116596921	0.672	6.15119976372152	0.691	0.039	12	CHRNB2	
2037	KY21:KY21.Chr7.961	0.733	1.30899409314385	0.466	4.05707550333146	0.514	0.062	20	CHRNB2	
2038	KY21:KY21.Chr8.1004	0.718	0.720767468009761	0.436	1.39392305351441	0.718	0.301	16	XBP1	Xbp1.d
2039	KY21:KY21.Chr8.1020	0.787	1.00299697823016	0.574	3.85237657180657	0.613	0.044	11	COQ3	
2040	KY21:KY21.Chr8.1020	0.772	1.53546275393752	0.544	4.79315837510023	0.582	0.058	17	COQ3	
2041	KY21:KY21.Chr8.1024	0.725	1.1094842559258	0.45	3.50872937815739	0.528	0.099	18	KCNIP4	
2042	KY21:KY21.Chr8.1031	0.71	0.301968672264983	0.42	0.751783556736072	0.94	0.589	16	RAB11FIP1 / RAB11FIP5	
2043	KY21:KY21.Chr8.1049	0.721	0.716414805726373	0.442	2.15053430207966	0.607	0.212	14	ANO4	
2044	KY21:KY21.Chr8.1053	0.871	1.44532511003368	0.742	2.67013381946082	0.903	0.354	8	APOB	
2045	KY21:KY21.Chr8.1053	0.944	1.85469185438996	0.888	3.33588207720945	0.982	0.359	13	APOB	
2046	KY21:KY21.Chr8.1053	0.755	0.684264377135536	0.51	1.32600210611983	0.793	0.369	14	APOB	
2047	KY21:KY21.Chr8.1062	0.706	0.36317153834558	0.412	0.805432515059926	0.947	0.606	16	GAK	
2048	KY21:KY21.Chr8.1088	0.709	1.44262513454544	0.418	2.66560856689075	0.752	0.58	4	TUBA3D / TUBA1C	
2049	KY21:KY21.Chr8.1092	0.852	2.11656268837563	0.704	6.99303149548766	0.719	0.032	11	ZBTB38	
2050	KY21:KY21.Chr8.1093	0.939	1.585269463118	0.878	3.17950067000071	0.959	0.546	11	DDRGK1	
2051	KY21:KY21.Chr8.1093	0.732	0.554480632896638	0.464	1.24756211656066	0.818	0.553	14	DDRGK1	
2052	KY21:KY21.Chr8.1093	0.703	0.41150182375722	0.406	0.954498365658371	0.799	0.554	15	DDRGK1	
2053	KY21:KY21.Chr8.1103	0.731	0.663292878839002	0.462	1.73411967253835	0.73	0.472	19	SREK1IP1	
2054	KY21:KY21.Chr8.1117	0.819	0.709386707657364	0.638	3.17656917395177	0.728	0.115	13	SLC1A1	
2055	KY21:KY21.Chr8.1130	0.864	1.31170113696476	0.728	2.64154874515459	0.875	0.595	19	MIDN	
2056	KY21:KY21.Chr8.1139	0.903	1.97073085191934	0.806	3.82176492603654	0.936	0.562	12	KCMF1	
2057	KY21:KY21.Chr8.1144	0.837	0.97227569576128	0.674	1.72722920818445	0.964	0.823	12	FARP2	
2058	KY21:KY21.Chr8.1148	0.756	0.535309648691932	0.512	0.893462860862881	0.964	0.839	19	NME2	
2059	KY21:KY21.Chr8.1152	0.888	1.23216741620854	0.776	2.59291832814166	0.922	0.579	12	SRSF11 / SREK1	
2060	KY21:KY21.Chr8.1169	0.794	0.896728021550127	0.588	5.08015800777324	0.61	0.029	18	WNT7B	Wnt7
2061	KY21:KY21.Chr8.1173	0.754	0.399471014327729	0.508	1.30927596584053	0.815	0.293	16	TTC22	
2062	KY21:KY21.Chr8.1179	0.721	0.568874743996605	0.442	1.04528623911278	0.922	0.778	19	RPA3	
2063	KY21:KY21.Chr8.1188	0.854	1.30242156227254	0.708	4.27251734156944	0.78	0.194	5	KCNMB3	
2064	KY21:KY21.Chr8.1188	0.705	0.486862917168378	0.41	1.68068192946009	0.587	0.236	19	KCNMB3	
2065	KY21:KY21.Chr8.1216	0.815	1.24452864620955	0.63	3.44488200354518	0.738	0.148	5	KY21:KY21.Chr8.1216	
2066	KY21:KY21.Chr8.1217	0.789	1.01618856312935	0.578	2.87484922464	0.729	0.235	5	SLC35B3	
2067	KY21:KY21.Chr8.1223	0.708	0.829194762617728	0.416	1.44537849793344	0.716	0.365	3	TFF2	
2068	KY21:KY21.Chr8.1223	0.729	0.530016557005593	0.458	0.931315111686826	0.854	0.381	16	TFF2	
2069	KY21:KY21.Chr8.1228	0.701	0.602634265285891	0.402	1.48366158024061	0.715	0.533	19	ALG14	
2070	KY21:KY21.Chr8.1233	0.928	1.76384669974541	0.856	4.57211420471638	0.904	0.187	11	AASDH	
2071	KY21:KY21.Chr8.1233	0.805	0.922607346766686	0.61	2.57872064754697	0.735	0.197	14	AASDH	
2072	KY21:KY21.Chr8.1233	0.711	0.48427815353111	0.422	1.54411257871029	0.593	0.202	15	AASDH	
2073	KY21:KY21.Chr8.1234	0.705	0.527404602702297	0.41	1.57295909871191	0.618	0.209	16	CMTM7	
2074	KY21:KY21.Chr8.1271	0.807	0.780127612691634	0.614	1.42120839205525	0.925	0.756	19	MARCHF3 / MYH1 / XRCC5	
2075	KY21:KY21.Chr8.1274	0.916	1.53802661890211	0.832	4.92524334735063	0.863	0.054	11	LARGE1	
2076	KY21:KY21.Chr8.1274	0.758	0.658117126008766	0.516	2.43656233714878	0.595	0.068	14	LARGE1	
2077	KY21:KY21.Chr8.1274	0.81	1.18839397626117	0.62	3.58638762976432	0.683	0.076	17	LARGE1	
2078	KY21:KY21.Chr8.1289	0.736	0.681372648604116	0.472	2.81292639836603	0.61	0.207	5	VLDLR	
2079	KY21:KY21.Chr8.1327	0.724	0.552759529843235	0.448	1.10064477627893	0.906	0.685	8	LSM2	
