	gene	myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	human.homolog	ciona.name
3514	KY21:KY21.Chr8.626	0.835	0.64794638136204	0.67	2.69697345726831	0.772	0.095	23	XBP1	Xbp1.c
3515	KY21:KY21.Chr8.629	0.734	0.913569257889494	0.468	2.13699088519418	0.751	0.482	17	ATP2B3	
3516	KY21:KY21.Chr8.629	0.709	0.456488088013034	0.418	1.18114284320758	0.771	0.487	34	ATP2B3	
3517	KY21:KY21.Chr8.629	0.728	0.662583551340777	0.456	1.61383531712431	0.731	0.488	35	ATP2B3	
3518	KY21:KY21.Chr8.645	0.704	0.43524213115334	0.408	0.772681940746145	0.903	0.857	33	DAZAP1	
3519	KY21:KY21.Chr8.664	0.789	0.660535026114676	0.578	1.50494397542506	0.883	0.467	5	ROR2	
3520	KY21:KY21.Chr8.664	0.708	0.520587180179294	0.416	1.21595354318584	0.766	0.474	8	ROR2	
3521	KY21:KY21.Chr8.664	0.707	0.361160655348363	0.414	0.876436905904967	0.846	0.471	10	ROR2	
3522	KY21:KY21.Chr8.664	0.714	0.516423530290271	0.428	1.19903535099005	0.798	0.479	27	ROR2	
3523	KY21:KY21.Chr8.664	0.773	0.684814377208331	0.546	1.52883698447506	0.851	0.48	31	ROR2	
3524	KY21:KY21.Chr8.664	0.713	0.553917732701505	0.426	1.27269880452908	0.764	0.482	32	ROR2	
3525	KY21:KY21.Chr8.664	0.822	0.840450984348576	0.644	1.81751162507083	0.889	0.481	35	ROR2	
3526	KY21:KY21.Chr8.665	0.877	1.13884329743429	0.754	3.26333174782101	0.845	0.181	1	ROR2	
3527	KY21:KY21.Chr8.665	0.815	0.791095066493379	0.63	2.25402578691284	0.801	0.207	7	ROR2	
3528	KY21:KY21.Chr8.674	0.753	0.779815406650996	0.506	1.66158194799544	0.81	0.589	21	AHCYL2	
3529	KY21:KY21.Chr8.695	0.726	0.536147862062094	0.452	1.09256129077068	0.899	0.682	9	RPN1	
3530	KY21:KY21.Chr8.695	0.711	0.489424458913785	0.422	1.0022163099377	0.863	0.685	18	RPN1	
3531	KY21:KY21.Chr8.695	0.721	0.406707529828559	0.442	0.843956000581489	0.946	0.685	23	RPN1	
3532	KY21:KY21.Chr8.723	0.752	0.574043223881229	0.504	1.11242328318476	0.916	0.76	31	MED28	
3533	KY21:KY21.Chr8.723	0.741	0.645282266981104	0.482	1.23766811379888	0.898	0.761	35	MED28	
3534	KY21:KY21.Chr8.728	0.723	0.462035284228451	0.446	1.45888428107033	0.709	0.307	7	SLIT2	
3535	KY21:KY21.Chr8.728	0.815	0.77281659744609	0.63	2.19057497367966	0.817	0.307	15	SLIT2	
3536	KY21:KY21.Chr8.735	0.765	0.42666099993329	0.53	1.62002569887827	0.772	0.263	23	B3GAT2	
3537	KY21:KY21.Chr8.746	0.778	0.751670107325597	0.556	1.92519542503958	0.793	0.41	28	TMEM62	
3538	KY21:KY21.Chr8.746	0.795	1.1187771972348	0.59	2.61911483949612	0.759	0.414	35	TMEM62	
3539	KY21:KY21.Chr8.749	0.819	2.5643005537379	0.638	3.83485686622656	0.897	0.676	3	PDIA6	
3540	KY21:KY21.Chr8.749	0.793	0.417565182615637	0.586	0.633752338250244	0.977	0.675	6	PDIA6	
3541	KY21:KY21.Chr8.749	0.812	0.454823694101077	0.624	0.689700645257093	0.984	0.676	9	PDIA6	
3542	KY21:KY21.Chr8.749	0.769	0.376117500862277	0.538	0.571300779694192	0.961	0.677	12	PDIA6	
3543	KY21:KY21.Chr8.749	0.808	0.43959813569441	0.616	0.66668377699368	0.997	0.679	18	PDIA6	
3544	KY21:KY21.Chr8.749	0.895	0.778361276659027	0.79	1.17231562701692	1	0.681	23	PDIA6	
3545	KY21:KY21.Chr8.760	0.742	0.613456336885124	0.484	1.66728966431468	0.778	0.422	1	TECTB	
3546	KY21:KY21.Chr8.760	0.745	0.495262612634032	0.49	1.35607720899185	0.809	0.434	7	TECTB	
3547	KY21:KY21.Chr8.770	0.748	0.8174069017891	0.496	2.33984010614205	0.689	0.349	25	TESK2	
3548	KY21:KY21.Chr8.788	0.716	0.602177508770257	0.432	1.31867547952088	0.796	0.503	4	IRS2	
3549	KY21:KY21.Chr8.788	0.706	0.816277964521998	0.412	1.71863434191401	0.729	0.509	11	IRS2	
3550	KY21:KY21.Chr8.788	0.735	0.724529608603673	0.47	1.53791186790751	0.817	0.51	19	IRS2	
3551	KY21:KY21.Chr8.789	0.771	0.488796167257426	0.542	0.861669008890485	0.975	0.888	28	CSNK1A1	
3552	KY21:KY21.Chr8.790	0.702	0.568230764583577	0.404	2.22474921261473	0.536	0.15	12	SLCO1C1	
3553	KY21:KY21.Chr8.790	0.798	0.487483424576867	0.596	1.95209641306668	0.759	0.152	23	SLCO1C1	
3554	KY21:KY21.Chr8.801	0.715	0.476700524111405	0.43	1.04120337135763	0.884	0.604	15	ROR1	
3555	KY21:KY21.Chr8.801	0.782	0.717391010272637	0.564	1.50104999454803	0.864	0.605	17	ROR1	
3556	KY21:KY21.Chr8.801	0.711	0.448487848073525	0.422	0.983137772297075	0.822	0.608	20	ROR1	
3557	KY21:KY21.Chr8.801	0.719	0.496716378626504	0.438	1.07707296526889	0.852	0.608	24	ROR1	
3558	KY21:KY21.Chr8.824	0.707	0.683934453698779	0.414	2.06885170111156	0.591	0.24	3	GCNT3	
3559	KY21:KY21.Chr8.824	0.717	0.4360581647862	0.434	1.40100997666707	0.668	0.25	24	GCNT3	
3560	KY21:KY21.Chr8.829	0.75	0.538780250303409	0.5	1.18481667692783	0.893	0.519	6	B4GALT4	
3561	KY21:KY21.Chr8.829	0.709	0.440689578773422	0.418	0.987326947998693	0.867	0.521	7	B4GALT4	
3562	KY21:KY21.Chr8.829	0.786	0.622978375464701	0.572	1.34787751740047	0.922	0.52	9	B4GALT4	
3563	KY21:KY21.Chr8.829	0.723	0.460553436248372	0.446	1.02634315155428	0.874	0.523	12	B4GALT4	
3564	KY21:KY21.Chr8.829	0.709	0.622188507882847	0.418	1.3430283806173	0.772	0.527	16	B4GALT4	
3565	KY21:KY21.Chr8.829	0.786	0.695740929279698	0.572	1.48039534179598	0.898	0.525	18	B4GALT4	
3566	KY21:KY21.Chr8.829	0.878	0.856712114942827	0.756	1.7702511113858	0.991	0.526	23	B4GALT4	
3567	KY21:KY21.Chr8.830	0.818	1.39663117324186	0.636	3.92063956960197	0.703	0.143	21	DIRAS2	
3568	KY21:KY21.Chr8.832	0.706	0.3870917636274	0.412	1.49416458568318	0.632	0.221	7	TECTA	
3569	KY21:KY21.Chr8.832	0.748	0.400986973171232	0.496	1.513360210158	0.732	0.227	23	TECTA	
3570	KY21:KY21.Chr8.832	0.814	0.845661653421157	0.628	2.63011985569855	0.766	0.227	26	TECTA	
3571	KY21:KY21.Chr8.840	0.707	0.529860778904928	0.414	0.982185873350518	0.875	0.739	11	ADCY10	
3572	KY21:KY21.Chr8.842	0.771	0.580716145789837	0.542	2.83619285208178	0.625	0.081	23	SHISA4	
3573	KY21:KY21.Chr8.860	0.725	0.330547657276633	0.45	2.4278832330233	0.527	0.069	23	ZAN	
3574	KY21:KY21.Chr8.871	0.807	0.585288254275006	0.614	1.13832257071867	0.991	0.747	23	SLC35D1	
3575	KY21:KY21.Chr8.880	0.701	0.434101308064225	0.402	1.64869792289823	0.624	0.253	10	SLC6A11 / SLC6A1	
3576	KY21:KY21.Chr8.880	0.748	0.680317574286871	0.496	2.26684186443345	0.664	0.259	24	SLC6A11 / SLC6A1	
3577	KY21:KY21.Chr8.881	0.737	0.476640381424476	0.474	0.898834076307349	0.896	0.749	4	OCIAD1	
3578	KY21:KY21.Chr8.881	0.704	0.417840552794831	0.408	0.790911157370128	0.906	0.752	19	OCIAD1	
3579	KY21:KY21.Chr8.892	0.825	3.02897368377821	0.65	6.40025633199558	0.712	0.159	25	MYL5	Myl.b
3580	KY21:KY21.Chr8.895	0.871	2.94474377192579	0.742	6.32019149510046	0.795	0.169	25	MYL5	Myl.a
3581	KY21:KY21.Chr8.896	0.914	3.14785120111433	0.828	7.03384385766141	0.854	0.116	25	MYL5	Myl.c
3582	KY21:KY21.Chr8.898	0.763	0.689759760352493	0.526	4.85075499418562	0.549	0.03	1	NKX2-6	Nkx2-3/5/6
3583	KY21:KY21.Chr8.901	0.725	0.563622730274241	0.45	1.08704044971559	0.894	0.679	11	NTAQ1	
3584	KY21:KY21.Chr8.904	0.752	0.81694551699683	0.504	2.90767038989921	0.623	0.15	6	COL27A1	
3585	KY21:KY21.Chr8.904	0.875	0.803224068474874	0.75	2.74683336266874	0.879	0.155	23	COL27A1	
3586	KY21:KY21.Chr8.920	0.741	1.05822523856586	0.482	3.03641172764165	0.576	0.119	8	CLDN19	
3587	KY21:KY21.Chr8.920	0.782	0.963323081626782	0.564	2.72350028009502	0.67	0.126	26	CLDN19	
3588	KY21:KY21.Chr8.920	0.936	2.00372239076963	0.872	4.70166951733055	0.91	0.127	33	CLDN19	
3589	KY21:KY21.Chr8.928	0.76	0.404589366197538	0.52	1.59468225092363	0.768	0.283	23	TNN	
3590	KY21:KY21.Chr8.957	0.871	1.5896185468615	0.742	4.9553490867174	0.768	0.05	28	DKK3	
3591	KY21:KY21.Chr8.957	0.848	1.9302354098636	0.696	5.42316828693621	0.722	0.056	35	DKK3	
3592	KY21:KY21.Chr8.973	0.849	0.715472458705159	0.698	1.06349212451248	0.995	0.997	11	TSEN54	
3593	KY21:KY21.Chr8.973	0.776	0.549124551885988	0.552	0.817695425883429	1	0.997	19	TSEN54	
3594	KY21:KY21.Chr8.984	0.723	0.424507391950168	0.446	1.35490297290696	0.735	0.362	10	FSIP2 / NET1 / ARHGEF3	
3595	KY21:KY21.Chr8.988	0.798	1.27921673852137	0.596	5.24344371368754	0.621	0.04	25	CALM3	
3596	KY21:KY21.Chr8.994	0.71	0.603899345988777	0.42	2.01756215258206	0.646	0.306	30	RNF24	
3597	KY21:KY21.Chr8.996	0.701	0.370807900001161	0.402	1.24751700335754	0.683	0.336	19	NFKBIL1	
3598	KY21:KY21.Chr8.998	0.745	0.584458162336515	0.49	1.51474176870243	0.777	0.421	5	PDZD4	
3599	KY21:KY21.Chr9.1004	0.756	0.415661054195299	0.512	0.614309767247011	1	0.996	9	MDN1	
3600	KY21:KY21.Chr9.1004	0.906	1.07134078912999	0.812	1.57423549594397	1	0.996	21	MDN1	
3601	KY21:KY21.Chr9.1004	0.761	1.08826938170722	0.522	1.59887477878847	0.995	0.996	25	MDN1	
3602	KY21:KY21.Chr9.1004	0.806	0.608526624572026	0.612	0.897449355484382	0.995	0.996	26	MDN1	
3603	KY21:KY21.Chr9.1004	0.728	0.354794942989519	0.456	0.524724054478072	1	0.996	34	MDN1	
3604	KY21:KY21.Chr9.1011	0.706	0.564985580960958	0.412	1.21276411904397	0.815	0.664	35	CACFD1	
3605	KY21:KY21.Chr9.1015	0.726	0.479386267436079	0.452	0.7875002239884	0.962	0.924	11	RMI2	
3606	KY21:KY21.Chr9.103	0.74	0.483150373390742	0.48	1.63953017298076	0.724	0.276	7	IKZF2	Ci-ZF264
3607	KY21:KY21.Chr9.103	0.731	0.500078671010081	0.462	1.68240623927143	0.686	0.278	9	IKZF2	Ci-ZF264
3608	KY21:KY21.Chr9.103	0.784	0.505214949502799	0.568	1.67027576278723	0.817	0.284	23	IKZF2	Ci-ZF264
3609	KY21:KY21.Chr9.1035	0.844	1.18650824539145	0.688	2.54634238234249	0.875	0.491	21	GPX7	
3610	KY21:KY21.Chr9.1036	0.728	0.604174537549942	0.456	1.11648780048549	0.899	0.788	11	C11orf98	
3611	KY21:KY21.Chr9.1039	0.713	0.690861008189345	0.426	1.64456404497293	0.684	0.338	3	DDR2	
3612	KY21:KY21.Chr9.1039	0.77	0.514207299935657	0.54	1.26079600872616	0.857	0.337	9	DDR2	
3613	KY21:KY21.Chr9.1039	0.812	0.836095881550956	0.624	1.9109449084111	0.865	0.34	15	DDR2	
3614	KY21:KY21.Chr9.1039	0.745	0.487839862050588	0.49	1.19903764002637	0.811	0.344	18	DDR2	
3615	KY21:KY21.Chr9.1039	0.712	0.576923533676224	0.424	1.38190558929349	0.716	0.349	21	DDR2	
3616	KY21:KY21.Chr9.1039	0.735	0.309653923566528	0.47	0.801486908498048	0.862	0.347	23	DDR2	
3617	KY21:KY21.Chr9.1039	0.765	0.954438682831969	0.53	2.1044621842986	0.743	0.352	32	DDR2	
3618	KY21:KY21.Chr9.1050	0.751	0.647326426905792	0.502	2.6350902944073	0.602	0.109	2	PAX6	Pax6
3619	KY21:KY21.Chr9.1050	0.772	0.69457118303752	0.544	2.73091259857699	0.647	0.111	5	PAX6	Pax6
3620	KY21:KY21.Chr9.1050	0.729	0.761595485684968	0.458	2.72738713228912	0.559	0.131	34	PAX6	Pax6
3621	KY21:KY21.Chr9.1064	0.713	0.476698766948998	0.426	0.827077635572813	0.933	0.689	1	FRRS1	
3622	KY21:KY21.Chr9.1064	0.744	0.494817965262614	0.488	0.854036938220132	0.975	0.696	6	FRRS1	
3623	KY21:KY21.Chr9.1064	0.781	0.625648148685175	0.562	1.06954810845804	0.968	0.697	7	FRRS1	
3624	KY21:KY21.Chr9.1064	0.872	1.07443786264764	0.744	1.78778907682444	0.973	0.699	16	FRRS1	
3625	KY21:KY21.Chr9.1064	0.886	1.07143204425821	0.772	1.78093458645134	0.988	0.7	18	FRRS1	
3626	KY21:KY21.Chr9.1064	0.858	0.855729921017773	0.716	1.43643861931252	1	0.702	23	FRRS1	
3627	KY21:KY21.Chr9.1064	0.793	0.708841762755794	0.586	1.20115171159068	0.968	0.703	26	FRRS1	
3628	KY21:KY21.Chr9.1067	0.756	0.767013893274795	0.512	2.98630845600977	0.581	0.082	28	HDHD5	
3629	KY21:KY21.Chr9.1071	0.806	0.786507635236574	0.612	1.48646282618614	0.942	0.443	1	UMOD	
3630	KY21:KY21.Chr9.1071	0.767	0.575930799615311	0.534	1.09983328504001	0.941	0.461	6	UMOD	
3631	KY21:KY21.Chr9.1071	0.826	0.828685321162536	0.652	1.54093638648468	0.964	0.461	7	UMOD	
3632	KY21:KY21.Chr9.1071	0.829	0.876963682624604	0.658	1.62262108713334	0.962	0.462	9	UMOD	
3633	KY21:KY21.Chr9.1071	0.789	0.740396768769805	0.578	1.38651013370896	0.94	0.464	12	UMOD	
3634	KY21:KY21.Chr9.1071	0.772	0.769809030395033	0.544	1.43575652561663	0.877	0.468	16	UMOD	
3635	KY21:KY21.Chr9.1071	0.837	0.966516992520264	0.674	1.76715415932836	0.953	0.467	18	UMOD	
3636	KY21:KY21.Chr9.1071	0.89	1.03288085620365	0.78	1.87120995734039	1	0.47	23	UMOD	
3637	KY21:KY21.Chr9.1092	0.727	0.469747875727869	0.454	3.24083856230893	0.5	0.047	23	AADAT	
3638	KY21:KY21.Chr9.1095	0.729	0.659576661715748	0.458	2.2940148980975	0.616	0.21	28	PDE9A	
3639	KY21:KY21.Chr9.1101	0.728	1.23279367179205	0.456	2.31555497960024	0.594	0.152	6	USH2A	
3640	KY21:KY21.Chr9.1101	0.802	1.64464163564273	0.604	3.01274352530469	0.715	0.149	9	USH2A	
3641	KY21:KY21.Chr9.1101	0.757	1.35540705507109	0.514	2.49880898743807	0.646	0.157	18	USH2A	
3642	KY21:KY21.Chr9.1101	0.888	1.41136423069735	0.776	2.57493462234689	0.906	0.156	23	USH2A	
3643	KY21:KY21.Chr9.1105	0.708	0.289867771492054	0.416	1.09467086501051	0.737	0.327	23	TLCD2	
3644	KY21:KY21.Chr9.1109	0.768	0.648395475006924	0.536	1.62952520017089	0.816	0.304	6	KIAA1958	
3645	KY21:KY21.Chr9.1109	0.762	0.612594047705345	0.524	1.55082636766544	0.794	0.306	7	KIAA1958	
3646	KY21:KY21.Chr9.1109	0.748	0.557006769696129	0.496	1.42630595093418	0.778	0.309	12	KIAA1958	
3647	KY21:KY21.Chr9.1109	0.778	0.686520783940659	0.556	1.68552028519298	0.825	0.315	22	KIAA1958	
3648	KY21:KY21.Chr9.1109	0.762	0.432044017041599	0.524	1.13976135589989	0.888	0.314	23	KIAA1958	
3649	KY21:KY21.Chr9.112	0.792	1.06345238224848	0.584	2.49995392620842	0.761	0.308	8	RGS8	
3650	KY21:KY21.Chr9.113	0.787	1.06740057801567	0.574	2.35950689257969	0.779	0.37	8	RGS8	
3651	KY21:KY21.Chr9.1135	0.752	0.675434206420336	0.504	1.53733266922498	0.814	0.373	6	GMPPA	
3652	KY21:KY21.Chr9.1135	0.745	0.602525451255	0.49	1.38942697533009	0.807	0.374	7	GMPPA	
3653	KY21:KY21.Chr9.1135	0.818	0.834531635466554	0.636	1.84507196286404	0.897	0.371	9	GMPPA	
3654	KY21:KY21.Chr9.1135	0.76	0.718001405100611	0.52	1.61608104629869	0.816	0.376	12	GMPPA	
3655	KY21:KY21.Chr9.1135	0.746	0.593055113887732	0.492	1.36267680873315	0.811	0.379	18	GMPPA	
3656	KY21:KY21.Chr9.1135	0.877	0.910636032960169	0.754	1.96342297218401	0.978	0.38	23	GMPPA	
3657	KY21:KY21.Chr9.1136	0.979	2.51518029479174	0.958	5.88780053884676	0.973	0.18	25	TTN / SESTD1	
3658	KY21:KY21.Chr9.1158	0.706	0.315149036612378	0.412	1.83477825153099	0.554	0.134	23	PLAC8	
3659	KY21:KY21.Chr9.122	0.852	2.37068010588808	0.704	5.88937394273606	0.733	0.062	21	MSMB	
3660	KY21:KY21.Chr9.123	0.814	1.55451712482446	0.628	3.56411483433005	0.69	0.079	2	GNRH1	
3661	KY21:KY21.Chr9.123	0.74	0.830367771668001	0.48	1.98086966618593	0.586	0.102	21	GNRH1	
3662	KY21:KY21.Chr9.128	0.81	1.19815468215415	0.62	3.88792740839236	0.709	0.203	28	SLC4A2	
3663	KY21:KY21.Chr9.130	0.706	0.760248873211192	0.412	1.85346640954005	0.746	0.474	1	CTH	
3664	KY21:KY21.Chr9.158	0.764	0.488359785974735	0.528	0.767078529587477	0.975	0.951	4	PPIF	
3665	KY21:KY21.Chr9.158	0.749	0.46761209938406	0.498	0.734589763794798	0.976	0.951	11	PPIF	
3666	KY21:KY21.Chr9.158	0.715	0.406244914504882	0.43	0.639595599628994	0.979	0.951	13	PPIF	
3667	KY21:KY21.Chr9.158	0.743	0.435466257955513	0.486	0.684638468418188	0.993	0.951	19	PPIF	
3668	KY21:KY21.Chr9.178	0.773	0.657553218633998	0.546	2.40497816867953	0.683	0.167	26	ATOH8	Net
3669	KY21:KY21.Chr9.178	0.798	0.756944182435737	0.596	2.64799200755647	0.719	0.167	28	ATOH8	Net
3670	KY21:KY21.Chr9.178	0.761	0.787011174188559	0.522	2.68303976721877	0.639	0.173	35	ATOH8	Net
3671	KY21:KY21.Chr9.187	0.74	0.417347896557716	0.48	0.789432942620926	0.991	0.789	23	CDH4	
3672	KY21:KY21.Chr9.19	0.704	0.340787035986551	0.408	0.752128458190651	0.964	0.66	23	SPATS2L	
3673	KY21:KY21.Chr9.199	0.765	0.819804311475285	0.53	1.68822743613313	0.848	0.48	7	AGRN	
3674	KY21:KY21.Chr9.199	0.767	0.946884051991623	0.534	1.91801442895606	0.818	0.482	9	AGRN	
3675	KY21:KY21.Chr9.199	0.717	0.929375644588021	0.434	1.88331135290199	0.8	0.484	12	AGRN	
3676	KY21:KY21.Chr9.199	0.846	1.14054819557502	0.692	2.23259062529618	0.933	0.486	23	AGRN	
3677	KY21:KY21.Chr9.204	0.755	0.39486346096466	0.51	1.46407522169226	0.75	0.223	23	OLFM2	
3678	KY21:KY21.Chr9.205	0.786	0.855443332641277	0.572	1.72927735003902	0.838	0.305	6	ATP9B	
3679	KY21:KY21.Chr9.205	0.759	0.669724424908945	0.518	1.38614777819463	0.822	0.306	7	ATP9B	
3680	KY21:KY21.Chr9.205	0.812	0.964465816836317	0.624	1.92202313581999	0.859	0.306	9	ATP9B	
3681	KY21:KY21.Chr9.205	0.723	0.611548662403801	0.446	1.27480850274528	0.754	0.311	12	ATP9B	
3682	KY21:KY21.Chr9.205	0.77	0.853824658999341	0.54	1.71774492225043	0.802	0.311	16	ATP9B	
3683	KY21:KY21.Chr9.205	0.812	0.991895565798363	0.624	1.95839713059401	0.857	0.312	18	ATP9B	
3684	KY21:KY21.Chr9.205	0.916	1.26596323067057	0.832	2.41647343497038	0.991	0.314	23	ATP9B	
3685	KY21:KY21.Chr9.205	0.721	0.456474645077679	0.442	0.973709033394374	0.78	0.318	26	ATP9B	
3686	KY21:KY21.Chr9.22	0.768	0.592182918254663	0.536	1.12420554873572	0.917	0.798	35	CTCF	Ci-ZF213
3687	KY21:KY21.Chr9.23	0.731	0.639625215248104	0.462	1.29283158067041	0.81	0.609	21	PDLIM5	
3688	KY21:KY21.Chr9.23	0.73	0.77105374816145	0.46	1.52414192870768	0.814	0.611	34	PDLIM5	
3689	KY21:KY21.Chr9.246	0.777	0.497686687033601	0.554	1.00547611136175	0.982	0.686	23	SLC4A8	
3690	KY21:KY21.Chr9.252	0.762	0.596182101802921	0.524	0.889960992323237	1	0.994	6	SEC61B	
3691	KY21:KY21.Chr9.252	0.707	0.372135019047478	0.414	0.557314809525224	1	0.994	7	SEC61B	
3692	KY21:KY21.Chr9.252	0.747	0.565126017606601	0.494	0.843882506506747	1	0.994	9	SEC61B	
3693	KY21:KY21.Chr9.252	0.754	0.594401618127344	0.508	0.887112945867266	0.997	0.994	16	SEC61B	
3694	KY21:KY21.Chr9.252	0.783	0.635337203902925	0.566	0.947577346540522	1	0.994	18	SEC61B	
3695	KY21:KY21.Chr9.252	0.894	0.839104019215771	0.788	1.24792645899542	1	0.994	23	SEC61B	
3696	KY21:KY21.Chr9.252	0.735	0.397421939660372	0.47	0.594826165903935	1	0.994	26	SEC61B	
3697	KY21:KY21.Chr9.260	0.777	0.980410372320255	0.554	1.64404124717766	0.906	0.538	6	GSTO1	
3698	KY21:KY21.Chr9.260	0.814	1.46992022655354	0.628	2.41603058351498	0.904	0.539	9	GSTO1	
3699	KY21:KY21.Chr9.260	0.726	0.913058408919875	0.452	1.5328413448373	0.804	0.545	16	GSTO1	
3700	KY21:KY21.Chr9.260	0.818	1.44257669696527	0.636	2.36290751395196	0.901	0.543	18	GSTO1	
3701	KY21:KY21.Chr9.260	0.929	1.60407851218887	0.858	2.60376327195376	0.996	0.544	23	GSTO1	
3702	KY21:KY21.Chr9.260	0.759	0.549440194310286	0.518	0.942873105100602	0.894	0.546	26	GSTO1	
3703	KY21:KY21.Chr9.263	0.745	0.693517063062354	0.49	1.62345487143741	0.78	0.563	34	SLC25A1	
3704	KY21:KY21.Chr9.282	0.708	0.444064148641087	0.416	0.823480368741902	0.868	0.799	11	TRAIP	
3705	KY21:KY21.Chr9.291	0.714	0.484444403524461	0.428	1.18642664013235	0.78	0.475	26	B3GALT2	
3706	KY21:KY21.Chr9.307	0.738	0.571038766888358	0.476	1.54226185591915	0.704	0.26	2	DUS1L	
3707	KY21:KY21.Chr9.307	0.792	0.898621841133121	0.584	2.21488776449983	0.791	0.267	15	DUS1L	
3708	KY21:KY21.Chr9.307	0.813	0.911774221720575	0.626	2.21302585149579	0.81	0.274	21	DUS1L	
3709	KY21:KY21.Chr9.307	0.711	0.469452599688005	0.422	1.28193234899871	0.686	0.276	24	DUS1L	
3710	KY21:KY21.Chr9.307	0.758	0.667587446009724	0.516	1.71436432292257	0.744	0.276	28	DUS1L	
3711	KY21:KY21.Chr9.307	0.813	1.01953391411723	0.626	2.41040496057085	0.812	0.276	30	DUS1L	
3712	KY21:KY21.Chr9.307	0.727	0.59985425441239	0.454	1.56505698637066	0.703	0.28	34	DUS1L	
3713	KY21:KY21.Chr9.324	0.778	0.885061865990209	0.556	2.33435397219872	0.754	0.418	28	SLC25A24 / SLC25A25	
3714	KY21:KY21.Chr9.329	0.723	0.443188696768217	0.446	0.698525463035797	0.974	0.947	4	ATP5PF	
3715	KY21:KY21.Chr9.329	0.765	0.575743792273512	0.53	0.902649045342764	0.978	0.947	11	ATP5PF	
3716	KY21:KY21.Chr9.329	0.74	0.481557870989079	0.48	0.7571320843931	0.986	0.947	19	ATP5PF	
3717	KY21:KY21.Chr9.332	0.73	0.614159162825679	0.46	1.07909236345638	0.925	0.794	3	SULT1C2	
3718	KY21:KY21.Chr9.332	0.717	0.48452701983157	0.434	0.858400447979577	0.955	0.795	9	SULT1C2	
3719	KY21:KY21.Chr9.332	0.756	0.582732275139103	0.512	1.02113978589618	0.953	0.798	21	SULT1C2	
3720	KY21:KY21.Chr9.332	0.771	0.488160382127948	0.542	0.862826652186758	0.996	0.797	23	SULT1C2	
3721	KY21:KY21.Chr9.337	0.78	0.657339931651915	0.56	2.13349557751947	0.747	0.263	10	SAPCD2	
3722	KY21:KY21.Chr9.36	0.713	0.718496966465123	0.426	1.94966154966419	0.684	0.424	3	SUDS3	
3723	KY21:KY21.Chr9.360	0.705	0.399792134270752	0.41	1.07773023439265	0.764	0.444	4	SOHLH1 / DHX29	bHLH-like1
3724	KY21:KY21.Chr9.365	0.835	0.970511344533109	0.67	2.39339337917859	0.844	0.37	26	KY21:KY21.Chr9.365	
3725	KY21:KY21.Chr9.389	0.718	0.935464470454371	0.436	2.41859650598492	0.632	0.267	15	CISH	
3726	KY21:KY21.Chr9.389	0.858	1.35504009537108	0.716	3.19720157862262	0.836	0.267	21	CISH	
3727	KY21:KY21.Chr9.389	0.793	1.08633611649912	0.586	2.64439006532522	0.737	0.274	34	CISH	
3728	KY21:KY21.Chr9.390	0.762	0.896742226543399	0.524	2.53522221712751	0.665	0.207	2	RGS4	
3729	KY21:KY21.Chr9.390	0.739	0.820363722863537	0.478	2.25452280212099	0.635	0.224	25	RGS4	
3730	KY21:KY21.Chr9.392	0.761	0.625992270154253	0.522	1.35973440913789	0.818	0.386	1	RGS8	
3731	KY21:KY21.Chr9.392	0.799	1.09439912543126	0.598	2.21381388473425	0.841	0.399	5	RGS8	
3732	KY21:KY21.Chr9.394	0.878	1.84301825708846	0.756	4.02677166435112	0.843	0.237	5	RGS4	
3733	KY21:KY21.Chr9.402	0.852	1.1281830428063	0.704	1.76455105690197	0.988	0.491	6	TTPAL	
3734	KY21:KY21.Chr9.402	0.907	1.62911000734361	0.814	2.52258910419341	0.987	0.493	9	TTPAL	
3735	KY21:KY21.Chr9.402	0.826	1.06830748091229	0.652	1.67176544641772	0.976	0.495	12	TTPAL	
3736	KY21:KY21.Chr9.402	0.835	1.17761246921495	0.67	1.83675359340181	0.96	0.497	16	TTPAL	
3737	KY21:KY21.Chr9.402	0.889	1.58781555314066	0.778	2.45362244387958	0.978	0.498	18	TTPAL	
3738	KY21:KY21.Chr9.402	0.925	1.56963446966835	0.85	2.42136241963851	1	0.502	23	TTPAL	
3739	KY21:KY21.Chr9.402	0.726	0.333435183042504	0.452	0.535848090738698	0.904	0.504	26	TTPAL	
3740	KY21:KY21.Chr9.405	0.734	0.566983298440884	0.468	1.72238136732018	0.694	0.266	7	PCDH18	
3741	KY21:KY21.Chr9.410	0.774	0.782733601370583	0.548	1.46138080892778	0.892	0.706	3	RAC1	
3742	KY21:KY21.Chr9.410	0.759	0.600480558929505	0.518	1.13523207270537	0.944	0.708	15	RAC1	
3743	KY21:KY21.Chr9.410	0.858	0.918774142500739	0.716	1.67481107801937	0.961	0.711	21	RAC1	
3744	KY21:KY21.Chr9.437	0.72	1.02786810352359	0.44	3.00546319031827	0.555	0.16	27	SLC16A7	
3745	KY21:KY21.Chr9.437	0.908	1.51673147018416	0.816	4.00908493641374	0.877	0.155	28	SLC16A7	
3746	KY21:KY21.Chr9.437	0.732	0.702936013078479	0.464	2.25993895235108	0.595	0.162	32	SLC16A7	
3747	KY21:KY21.Chr9.437	0.737	0.672919666407464	0.474	2.1887801399195	0.604	0.162	33	SLC16A7	
